1, ミb, 1500, 333
2, ミb, 1500, 0

//52
2, ミb, 1500, 1498
1, シb, 1500, 166
2, レb, 1500, 166
2, ミb, 1500, 166
1, シb, 1500, 166
2, ソ, 1500, 166
2, ミb, 1500, 166

//53
1, ソ, 1500, 0
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0

//54
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ラb, 1500, 333
2, ミb, 1500, 0

//55
1, ソ, 1500, 0
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0

//56
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 333
2, ファ, 1500, 0
1, ソ, 1500, 333
2, ファ, 1500, 0

//57
1, ソ, 1500, 0
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0

//58
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ラb, 1500, 333
2, ミb, 1500, 0

//59
1, ソ, 1500, 0
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0

//60
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 166
2, ファ, 1500, 0
1, ソ, 1500, 333
2, ファ, 1500, 0
1, ソ, 1500, 333
2, ファ, 1500, 0

//61
1, ファ, 3000, 333
